d7,d6,d5,d4,d3,d2,d1,next3
-0.0856898029135,2.487135506,-4.60251046025,2.28070175439,-0.514579759863,0.172413793103,-3.9586919105,-9.85678979716
2.487135506,-4.60251046025,2.28070175439,-0.514579759863,0.172413793103,-3.9586919105,-6.45161290323,-6.88084720178
-4.60251046025,2.28070175439,-0.514579759863,0.172413793103,-3.9586919105,-6.45161290323,2.39463601533,-15.139680748
2.28070175439,-0.514579759863,0.172413793103,-3.9586919105,-6.45161290323,2.39463601533,-5.79981290926,-11.6349498059
-0.514579759863,0.172413793103,-3.9586919105,-6.45161290323,2.39463601533,-5.79981290926,-3.47567030785,-11.5149841961
0.172413793103,-3.9586919105,-6.45161290323,2.39463601533,-5.79981290926,-3.47567030785,-5.86419753086,-19.5396755541
-3.9586919105,-6.45161290323,2.39463601533,-5.79981290926,-3.47567030785,-5.86419753086,-2.29508196721,-9.18007745784
-6.45161290323,2.39463601533,-5.79981290926,-3.47567030785,-5.86419753086,-2.29508196721,-3.35570469799,-1.47113892901
2.39463601533,-5.79981290926,-3.47567030785,-5.86419753086,-2.29508196721,-3.35570469799,-13.8888888889,10.62990729
-5.79981290926,-3.47567030785,-5.86419753086,-2.29508196721,-3.35570469799,-13.8888888889,8.06451612903,7.05568242314
-3.47567030785,-5.86419753086,-2.29508196721,-3.35570469799,-13.8888888889,8.06451612903,4.35323383085,10.8325298931
-5.86419753086,-2.29508196721,-3.35570469799,-13.8888888889,8.06451612903,4.35323383085,-1.78784266985,9.72026515156
-2.29508196721,-3.35570469799,-13.8888888889,8.06451612903,4.35323383085,-1.78784266985,4.49029126214,1.57953141155
-3.35570469799,-13.8888888889,8.06451612903,4.35323383085,-1.78784266985,4.49029126214,8.13008130081,-9.30600339098
-13.8888888889,8.06451612903,4.35323383085,-1.78784266985,4.49029126214,8.13008130081,-2.90010741139,-10.7742548934
8.06451612903,4.35323383085,-1.78784266985,4.49029126214,8.13008130081,-2.90010741139,-3.65044247788,-10.580602539
4.35323383085,-1.78784266985,4.49029126214,8.13008130081,-2.90010741139,-3.65044247788,-2.75545350172,-1.81491885824
-1.78784266985,4.49029126214,8.13008130081,-2.90010741139,-3.65044247788,-2.75545350172,-4.36835891381,-0.944750535502
4.49029126214,8.13008130081,-2.90010741139,-3.65044247788,-2.75545350172,-4.36835891381,-3.45679012346,-3.11296041205
8.13008130081,-2.90010741139,-3.65044247788,-2.75545350172,-4.36835891381,-3.45679012346,6.01023017903,-11.109945558
-2.90010741139,-3.65044247788,-2.75545350172,-4.36835891381,-3.45679012346,6.01023017903,-3.49819059107,-2.74689010202
-3.65044247788,-2.75545350172,-4.36835891381,-3.45679012346,6.01023017903,-3.49819059107,-5.625,-4.72498288553
-2.75545350172,-4.36835891381,-3.45679012346,6.01023017903,-3.49819059107,-5.625,-1.98675496689,1.30640248582
-4.36835891381,-3.45679012346,6.01023017903,-3.49819059107,-5.625,-1.98675496689,4.86486486486,14.5380523663
-3.45679012346,6.01023017903,-3.49819059107,-5.625,-1.98675496689,4.86486486486,-7.60309278351,22.5951746617
6.01023017903,-3.49819059107,-5.625,-1.98675496689,4.86486486486,-7.60309278351,4.04463040446,33.3528041442
-3.49819059107,-5.625,-1.98675496689,4.86486486486,-7.60309278351,4.04463040446,18.0965147453,6.89014766664
-5.625,-1.98675496689,4.86486486486,-7.60309278351,4.04463040446,18.0965147453,0.454029511918,7.51023201079
-1.98675496689,4.86486486486,-7.60309278351,4.04463040446,18.0965147453,0.454029511918,14.802259887,-2.82869100055
4.86486486486,-7.60309278351,4.04463040446,18.0965147453,0.454029511918,14.802259887,-8.36614173228,0.654439541499
-7.60309278351,4.04463040446,18.0965147453,0.454029511918,14.802259887,-8.36614173228,1.07411385607,-0.205770571254
4.04463040446,18.0965147453,0.454029511918,14.802259887,-8.36614173228,1.07411385607,4.46333687566,-3.49514800188
18.0965147453,0.454029511918,14.802259887,-8.36614173228,1.07411385607,4.46333687566,-4.88301119023,-0.510870988862
0.454029511918,14.802259887,-8.36614173228,1.07411385607,4.46333687566,-4.88301119023,0.213903743316,-0.0796134418553
14.802259887,-8.36614173228,1.07411385607,4.46333687566,-4.88301119023,0.213903743316,1.17395944504,5.58403395071
-8.36614173228,1.07411385607,4.46333687566,-4.88301119023,0.213903743316,1.17395944504,-1.89873417722,8.08276812793
1.07411385607,4.46333687566,-4.88301119023,0.213903743316,1.17395944504,-1.89873417722,0.645161290323,11.9107678714
4.46333687566,-4.88301119023,0.213903743316,1.17395944504,-1.89873417722,0.645161290323,6.83760683761,2.50417911182
-4.88301119023,0.213903743316,1.17395944504,-1.89873417722,0.645161290323,6.83760683761,0.6,-0.830195888182
0.213903743316,1.17395944504,-1.89873417722,0.645161290323,6.83760683761,0.6,4.4731610338,6.84523745553
1.17395944504,-1.89873417722,0.645161290323,6.83760683761,0.6,4.4731610338,-2.56898192198,18.635347399
-1.89873417722,0.645161290323,6.83760683761,0.6,4.4731610338,-2.56898192198,-2.734375,32.5172633826
0.645161290323,6.83760683761,0.6,4.4731610338,-2.56898192198,-2.734375,12.1485943775,29.2919728399
6.83760683761,0.6,4.4731610338,-2.56898192198,-2.734375,12.1485943775,9.22112802149,12.4202016227
0.6,4.4731610338,-2.56898192198,-2.734375,12.1485943775,9.22112802149,11.1475409836,4.05858439281
4.4731610338,-2.56898192198,-2.734375,12.1485943775,9.22112802149,11.1475409836,8.92330383481,-2.93889918523
-2.56898192198,-2.734375,12.1485943775,9.22112802149,11.1475409836,8.92330383481,-7.65064319567,-1.0965135123
-2.734375,12.1485943775,9.22112802149,11.1475409836,8.92330383481,-7.65064319567,2.78592375367,-9.30591423476
12.1485943775,9.22112802149,11.1475409836,8.92330383481,-7.65064319567,2.78592375367,1.92582025678,-12.8028264004
9.22112802149,11.1475409836,8.92330383481,-7.65064319567,2.78592375367,1.92582025678,-5.80825752274,-7.79265347464
11.1475409836,8.92330383481,-7.65064319567,2.78592375367,1.92582025678,-5.80825752274,-5.4234769688,-11.4600855968
8.92330383481,-7.65064319567,2.78592375367,1.92582025678,-5.80825752274,-5.4234769688,-1.57109190888,-4.66775474982
-7.65064319567,2.78592375367,1.92582025678,-5.80825752274,-5.4234769688,-1.57109190888,-0.798084596967,-0.000872844193253
2.78592375367,1.92582025678,-5.80825752274,-5.4234769688,-1.57109190888,-0.798084596967,-9.09090909091,12.1669593236
1.92582025678,-5.80825752274,-5.4234769688,-1.57109190888,-0.798084596967,-9.09090909091,5.22123893805,17.5505907705
-5.80825752274,-5.4234769688,-1.57109190888,-0.798084596967,-9.09090909091,5.22123893805,3.86879730866,13.1136116437
-5.4234769688,-1.57109190888,-0.798084596967,-9.09090909091,5.22123893805,3.86879730866,3.07692307692,8.17954570959
-1.57109190888,-0.798084596967,-9.09090909091,5.22123893805,3.86879730866,3.07692307692,10.6048703849,-1.62474243369
-0.798084596967,-9.09090909091,5.22123893805,3.86879730866,3.07692307692,10.6048703849,-0.568181818182,-1.85078444223
-9.09090909091,5.22123893805,3.86879730866,3.07692307692,10.6048703849,-0.568181818182,-1.85714285714,1.68030310196
5.22123893805,3.86879730866,3.07692307692,10.6048703849,-0.568181818182,-1.85714285714,0.80058224163,0.593393014947
3.86879730866,3.07692307692,10.6048703849,-0.568181818182,-1.85714285714,0.80058224163,-0.794223826715,5.55129236212
3.07692307692,10.6048703849,-0.568181818182,-1.85714285714,0.80058224163,-0.794223826715,1.67394468705,3.25708578672
10.6048703849,-0.568181818182,-1.85714285714,0.80058224163,-0.794223826715,1.67394468705,-0.286327845383,3.40471737691
-0.568181818182,-1.85714285714,0.80058224163,-0.794223826715,1.67394468705,-0.286327845383,4.16367552046,-4.16173592133
-1.85714285714,0.80058224163,-0.794223826715,1.67394468705,-0.286327845383,4.16367552046,-0.620261888353,-1.52853370228
0.80058224163,-0.794223826715,1.67394468705,-0.286327845383,4.16367552046,-0.620261888353,-0.138696255201,9.53334789471
-0.794223826715,1.67394468705,-0.286327845383,4.16367552046,-0.620261888353,-0.138696255201,-3.40277777778,24.7531523561
1.67394468705,-0.286327845383,4.16367552046,-0.620261888353,-0.138696255201,-3.40277777778,2.0129403307,30.0697574799
-0.286327845383,4.16367552046,-0.620261888353,-0.138696255201,-3.40277777778,2.0129403307,10.9231853418,16.2879167649
4.16367552046,-0.620261888353,-0.138696255201,-3.40277777778,2.0129403307,10.9231853418,11.8170266836,16.67797455
-0.620261888353,-0.138696255201,-3.40277777778,2.0129403307,10.9231853418,11.8170266836,7.32954545455,-15.9551163149
-0.138696255201,-3.40277777778,2.0129403307,10.9231853418,11.8170266836,7.32954545455,-2.85865537321,-39.4293608117
-3.40277777778,2.0129403307,10.9231853418,11.8170266836,7.32954545455,-2.85865537321,12.2070844687,-43.6929324825
2.0129403307,10.9231853418,11.8170266836,7.32954545455,-2.85865537321,12.2070844687,-25.3035454104,-21.5782668758
10.9231853418,11.8170266836,7.32954545455,-2.85865537321,12.2070844687,-25.3035454104,-26.33289987,17.1701735347
11.8170266836,7.32954545455,-2.85865537321,12.2070844687,-25.3035454104,-26.33289987,7.94351279788,7.64889965489
7.32954545455,-2.85865537321,12.2070844687,-25.3035454104,-26.33289987,7.94351279788,-3.18887980376,15.2652603747
-2.85865537321,12.2070844687,-25.3035454104,-26.33289987,7.94351279788,-3.18887980376,12.4155405405,7.60118182244
12.2070844687,-25.3035454104,-26.33289987,7.94351279788,-3.18887980376,12.4155405405,-1.57776108189,8.83002455123
-25.3035454104,-26.33289987,7.94351279788,-3.18887980376,12.4155405405,-1.57776108189,4.42748091603,1.39133915341
-26.33289987,7.94351279788,-3.18887980376,12.4155405405,-1.57776108189,4.42748091603,4.7514619883,-3.1435163367
7.94351279788,-3.18887980376,12.4155405405,-1.57776108189,4.42748091603,4.7514619883,-0.348918353105,-15.0424366003
-3.18887980376,12.4155405405,-1.57776108189,4.42748091603,4.7514619883,-0.348918353105,-3.01120448179,-8.50085445021
12.4155405405,-1.57776108189,4.42748091603,4.7514619883,-0.348918353105,-3.01120448179,0.216606498195,-9.90699306577
-1.57776108189,4.42748091603,4.7514619883,-0.348918353105,-3.01120448179,0.216606498195,-12.2478386167,0.254168183365
4.42748091603,4.7514619883,-0.348918353105,-3.01120448179,0.216606498195,-12.2478386167,3.53037766831,-3.84997997675
4.7514619883,-0.348918353105,-3.01120448179,0.216606498195,-12.2478386167,3.53037766831,-1.18953211737,-6.04049732352
-0.348918353105,-3.01120448179,0.216606498195,-12.2478386167,3.53037766831,-1.18953211737,-2.08667736758,-6.08692575799
-3.01120448179,0.216606498195,-12.2478386167,3.53037766831,-1.18953211737,-2.08667736758,-0.573770491803,-13.0109756672
0.216606498195,-12.2478386167,3.53037766831,-1.18953211737,-2.08667736758,-0.573770491803,-3.38004946414,-10.3849318581
-12.2478386167,3.53037766831,-1.18953211737,-2.08667736758,-0.573770491803,-3.38004946414,-2.13310580205,-12.2404300447
3.53037766831,-1.18953211737,-2.08667736758,-0.573770491803,-3.38004946414,-2.13310580205,-7.49782040105,7.91812230492
-1.18953211737,-2.08667736758,-0.573770491803,-3.38004946414,-2.13310580205,-7.49782040105,-0.754005655042,4.98468283266
-2.08667736758,-0.573770491803,-3.38004946414,-2.13310580205,-7.49782040105,-0.754005655042,-3.9886039886,8.79097141561
-0.573770491803,-3.38004946414,-2.13310580205,-7.49782040105,-0.754005655042,-3.9886039886,12.6607319486,-8.34464637771
-3.38004946414,-2.13310580205,-7.49782040105,-0.754005655042,-3.9886039886,12.6607319486,-3.6874451273,-4.08358748367
-2.13310580205,-7.49782040105,-0.754005655042,-3.9886039886,12.6607319486,-3.6874451273,-0.182315405652,-4.09138614646
-7.49782040105,-0.754005655042,-3.9886039886,12.6607319486,-3.6874451273,-0.182315405652,-4.47488584475,10.0025473173
-0.754005655042,-3.9886039886,12.6607319486,-3.6874451273,-0.182315405652,-4.47488584475,0.57361376673,13.2516963656
-3.9886039886,12.6607319486,-3.6874451273,-0.182315405652,-4.47488584475,0.57361376673,-0.190114068441,10.9313501829
12.6607319486,-3.6874451273,-0.182315405652,-4.47488584475,0.57361376673,-0.190114068441,9.61904761905,-2.89370601979
-3.6874451273,-0.182315405652,-4.47488584475,0.57361376673,-0.190114068441,9.61904761905,3.82276281494,-7.88134338671
-0.182315405652,-4.47488584475,0.57361376673,-0.190114068441,9.61904761905,3.82276281494,-2.51046025105,-0.0218350848917
-4.47488584475,0.57361376673,-0.190114068441,9.61904761905,3.82276281494,-2.51046025105,-4.20600858369,11.3270306417
0.57361376673,-0.190114068441,9.61904761905,3.82276281494,-2.51046025105,-4.20600858369,-1.16487455197,14.0983308964
-0.190114068441,9.61904761905,3.82276281494,-2.51046025105,-4.20600858369,-1.16487455197,5.34904805077,24.6386109089
9.61904761905,3.82276281494,-2.51046025105,-4.20600858369,-1.16487455197,5.34904805077,7.14285714286,15.0400921017
3.82276281494,-2.51046025105,-4.20600858369,-1.16487455197,5.34904805077,7.14285714286,1.60642570281,2.59450555969
-2.51046025105,-4.20600858369,-1.16487455197,5.34904805077,7.14285714286,1.60642570281,15.8893280632,-4.74580289571
-4.20600858369,-1.16487455197,5.34904805077,7.14285714286,1.60642570281,15.8893280632,-2.45566166439,-15.6571932544
-1.16487455197,5.34904805077,7.14285714286,1.60642570281,15.8893280632,-2.45566166439,-10.8391608392,3.35544548297
5.34904805077,7.14285714286,1.60642570281,15.8893280632,-2.45566166439,-10.8391608392,8.54901960784,-6.19588715494
7.14285714286,1.60642570281,15.8893280632,-2.45566166439,-10.8391608392,8.54901960784,-13.3670520231,6.78175676849
1.60642570281,15.8893280632,-2.45566166439,-10.8391608392,8.54901960784,-13.3670520231,8.17347789825,-3.97186186471
15.8893280632,-2.45566166439,-10.8391608392,8.54901960784,-13.3670520231,8.17347789825,-1.00231303007,-7.62444450077
-2.45566166439,-10.8391608392,8.54901960784,-13.3670520231,8.17347789825,-1.00231303007,-0.389408099688,-15.1474943135
-10.8391608392,8.54901960784,-13.3670520231,8.17347789825,-1.00231303007,-0.389408099688,-2.58014073495,-32.2200044013
8.54901960784,-13.3670520231,8.17347789825,-1.00231303007,-0.389408099688,-2.58014073495,-4.65489566613,-10.5002623187
-13.3670520231,8.17347789825,-1.00231303007,-0.389408099688,-2.58014073495,-4.65489566613,-7.91245791246,4.70082533132
8.17347789825,-1.00231303007,-0.389408099688,-2.58014073495,-4.65489566613,-7.91245791246,-19.6526508227,23.3570993424
-1.00231303007,-0.389408099688,-2.58014073495,-4.65489566613,-7.91245791246,-19.6526508227,17.0648464164,5.83479638439
-0.389408099688,-2.58014073495,-4.65489566613,-7.91245791246,-19.6526508227,17.0648464164,7.28862973761,-1.17809805911
-2.58014073495,-4.65489566613,-7.91245791246,-19.6526508227,17.0648464164,7.28862973761,-0.996376811594,2.93468571858
-4.65489566613,-7.91245791246,-19.6526508227,17.0648464164,7.28862973761,-0.996376811594,-0.457456541629,12.1921422602
-7.91245791246,-19.6526508227,17.0648464164,7.28862973761,-0.996376811594,-0.457456541629,0.275735294118,11.099413502
-19.6526508227,17.0648464164,7.28862973761,-0.996376811594,-0.457456541629,0.275735294118,3.11640696609,4.27625200547
17.0648464164,7.28862973761,-0.996376811594,-0.457456541629,0.275735294118,3.11640696609,8.8,-3.75385920069
7.28862973761,-0.996376811594,-0.457456541629,0.275735294118,3.11640696609,8.8,-0.816993464052,-4.71954824937
-0.996376811594,-0.457456541629,0.275735294118,3.11640696609,8.8,-0.816993464052,-3.70675453048,-4.29714981224
-0.457456541629,0.275735294118,3.11640696609,8.8,-0.816993464052,-3.70675453048,0.769888793841,-4.79894209133
0.275735294118,3.11640696609,8.8,-0.816993464052,-3.70675453048,0.769888793841,-1.78268251273,-3.72927205632
3.11640696609,8.8,-0.816993464052,-3.70675453048,0.769888793841,-1.78268251273,-3.28435609334,-3.94581362904
8.8,-0.816993464052,-3.70675453048,0.769888793841,-1.78268251273,-3.28435609334,0.268096514745,-4.12088688797
-0.816993464052,-3.70675453048,0.769888793841,-1.78268251273,-3.28435609334,0.268096514745,-0.713012477718,-3.50081121323
-3.70675453048,0.769888793841,-1.78268251273,-3.28435609334,0.268096514745,-0.713012477718,-3.50089766607,4.65124924354
0.769888793841,-1.78268251273,-3.28435609334,0.268096514745,-0.713012477718,-3.50089766607,0.093023255814,3.9360037655
-1.78268251273,-3.28435609334,0.268096514745,-0.713012477718,-3.50089766607,0.093023255814,-0.092936802974,3.49226793878
-3.28435609334,0.268096514745,-0.713012477718,-3.50089766607,0.093023255814,-0.092936802974,4.6511627907,-1.9682473699
0.268096514745,-0.713012477718,-3.50089766607,0.093023255814,-0.092936802974,4.6511627907,-0.622222222222,-1.25536331631
-0.713012477718,-3.50089766607,0.093023255814,-0.092936802974,4.6511627907,-0.622222222222,-0.536672629696,2.17986003802
-3.50089766607,0.093023255814,-0.092936802974,4.6511627907,-0.622222222222,-0.536672629696,-0.809352517986,2.46104354192
0.093023255814,-0.092936802974,4.6511627907,-0.622222222222,-0.536672629696,-0.809352517986,0.090661831369,1.04294808223
-0.092936802974,4.6511627907,-0.622222222222,-0.536672629696,-0.809352517986,0.090661831369,2.89855072464,-3.82869681281
4.6511627907,-0.622222222222,-0.536672629696,-0.809352517986,0.090661831369,2.89855072464,-0.528169014084,-2.84307125709
-0.622222222222,-0.536672629696,-0.809352517986,0.090661831369,2.89855072464,-0.528169014084,-1.32743362832,0.76122940219
-0.536672629696,-0.809352517986,0.090661831369,2.89855072464,-0.528169014084,-1.32743362832,-1.9730941704,6.65240015318
-0.809352517986,0.090661831369,2.89855072464,-0.528169014084,-1.32743362832,-1.9730941704,0.457456541629,8.93701730478
0.090661831369,2.89855072464,-0.528169014084,-1.32743362832,-1.9730941704,0.457456541629,2.27686703097,7.66098430218
2.89855072464,-0.528169014084,-1.32743362832,-1.9730941704,0.457456541629,2.27686703097,3.91807658059,0.852734311183
-0.528169014084,-1.32743362832,-1.9730941704,0.457456541629,2.27686703097,3.91807658059,2.74207369323,-2.56961149089
-1.32743362832,-1.9730941704,0.457456541629,2.27686703097,3.91807658059,2.74207369323,1.00083402836,-3.22797976582
-1.9730941704,0.457456541629,2.27686703097,3.91807658059,2.74207369323,1.00083402836,-2.8901734104,-0.593779051665
0.457456541629,2.27686703097,3.91807658059,2.74207369323,1.00083402836,-2.8901734104,-0.680272108844,-1.11111173324
2.27686703097,3.91807658059,2.74207369323,1.00083402836,-2.8901734104,-0.680272108844,0.342465753425,-3.18517921827
3.91807658059,2.74207369323,1.00083402836,-2.8901734104,-0.680272108844,0.342465753425,-0.255972696246,-0.286034715853
2.74207369323,1.00083402836,-2.8901734104,-0.680272108844,0.342465753425,-0.255972696246,-1.19760479042,5.37508938787
1.00083402836,-2.8901734104,-0.680272108844,0.342465753425,-0.255972696246,-1.19760479042,-1.7316017316,2.75171987872
-2.8901734104,-0.680272108844,0.342465753425,-0.255972696246,-1.19760479042,-1.7316017316,2.64317180617,2.25631439557
-0.680272108844,0.342465753425,-0.255972696246,-1.19760479042,-1.7316017316,2.64317180617,4.4635193133,-1.95489204978
0.342465753425,-0.255972696246,-1.19760479042,-1.7316017316,2.64317180617,4.4635193133,-4.35497124076,2.40007919098
-0.255972696246,-1.19760479042,-1.7316017316,2.64317180617,4.4635193133,-4.35497124076,2.14776632302,0.420098102856
-1.19760479042,-1.7316017316,2.64317180617,4.4635193133,-4.35497124076,2.14776632302,0.252312867956,5.36041505064
-1.7316017316,2.64317180617,4.4635193133,-4.35497124076,2.14776632302,0.252312867956,0.0,6.47506473217
2.64317180617,4.4635193133,-4.35497124076,2.14776632302,0.252312867956,0.0,0.167785234899,4.18129524531
4.4635193133,-4.35497124076,2.14776632302,0.252312867956,0.0,0.167785234899,5.19262981575,5.10290517212
-4.35497124076,2.14776632302,0.252312867956,0.0,0.167785234899,5.19262981575,1.11464968153,13.3893169007
2.14776632302,0.252312867956,0.0,0.167785234899,5.19262981575,1.11464968153,-2.12598425197,10.9414965789
0.252312867956,0.0,0.167785234899,5.19262981575,1.11464968153,-2.12598425197,6.11423974256,1.0509314914
0.0,0.167785234899,5.19262981575,1.11464968153,-2.12598425197,6.11423974256,9.40106141016,-7.74635633385
0.167785234899,5.19262981575,1.11464968153,-2.12598425197,6.11423974256,9.40106141016,-4.5738045738,-6.54839572104
5.19262981575,1.11464968153,-2.12598425197,6.11423974256,9.40106141016,-4.5738045738,-3.77632534495,-1.06399584192
1.11464968153,-2.12598425197,6.11423974256,9.40106141016,-4.5738045738,-3.77632534495,0.603773584906,-3.80517400698
-2.12598425197,6.11423974256,9.40106141016,-4.5738045738,-3.77632534495,0.603773584906,-3.37584396099,1.7547573175
6.11423974256,9.40106141016,-4.5738045738,-3.77632534495,0.603773584906,-3.37584396099,1.70807453416,1.34439270701
9.40106141016,-4.5738045738,-3.77632534495,0.603773584906,-3.37584396099,1.70807453416,-2.13740458015,1.97463828188
-4.5738045738,-3.77632534495,0.603773584906,-3.37584396099,1.70807453416,-2.13740458015,2.18408736349,0.938217330019
-3.77632534495,0.603773584906,-3.37584396099,1.70807453416,-2.13740458015,2.18408736349,1.29770992366,-0.737707419667
0.603773584906,-3.37584396099,1.70807453416,-2.13740458015,2.18408736349,1.29770992366,-1.50715900528,0.99724201841
-3.37584396099,1.70807453416,-2.13740458015,2.18408736349,1.29770992366,-1.50715900528,1.14766641163,1.74351500072
1.70807453416,-2.13740458015,2.18408736349,1.29770992366,-1.50715900528,1.14766641163,-0.378214826021,0.857789306295
-2.13740458015,2.18408736349,1.29770992366,-1.50715900528,1.14766641163,-0.378214826021,0.227790432802,-1.17723004217
2.18408736349,1.29770992366,-1.50715900528,1.14766641163,-0.378214826021,0.227790432802,1.89393939394,-4.52822465083
1.29770992366,-1.50715900528,1.14766641163,-0.378214826021,0.227790432802,1.89393939394,-1.26394052045,-4.6650623405
-1.50715900528,1.14766641163,-0.378214826021,0.227790432802,1.89393939394,-1.26394052045,-1.80722891566,-6.4095303467
1.14766641163,-0.378214826021,0.227790432802,1.89393939394,-1.26394052045,-1.80722891566,-1.45705521472,-6.34363716144
-0.378214826021,0.227790432802,1.89393939394,-1.26394052045,-1.80722891566,-1.45705521472,-1.40077821012,-7.34949795547
0.227790432802,1.89393939394,-1.26394052045,-1.80722891566,-1.45705521472,-1.40077821012,-3.55169692186,-3.54269899279
1.89393939394,-1.26394052045,-1.80722891566,-1.45705521472,-1.40077821012,-3.55169692186,-1.39116202946,-0.964089974359
-1.26394052045,-1.80722891566,-1.45705521472,-1.40077821012,-3.55169692186,-1.39116202946,-2.40663900415,1.69401591998
-1.80722891566,-1.45705521472,-1.40077821012,-3.55169692186,-1.39116202946,-2.40663900415,0.255102040816,1.2716897989
-1.45705521472,-1.40077821012,-3.55169692186,-1.39116202946,-2.40663900415,0.255102040816,1.18744698897,0.419251185135
-1.40077821012,-3.55169692186,-1.39116202946,-2.40663900415,0.255102040816,1.18744698897,0.251466890193,-0.0826330673286
-3.55169692186,-1.39116202946,-2.40663900415,0.255102040816,1.18744698897,0.251466890193,-0.167224080268,0.586683063148
-1.39116202946,-2.40663900415,0.255102040816,1.18744698897,0.251466890193,-0.167224080268,0.335008375209,5.08098359718
-2.40663900415,0.255102040816,1.18744698897,0.251466890193,-0.167224080268,0.335008375209,-0.25041736227,0.803998258896
0.255102040816,1.18744698897,0.251466890193,-0.167224080268,0.335008375209,-0.25041736227,0.502092050209,0.967463613012
1.18744698897,0.251466890193,-0.167224080268,0.335008375209,-0.25041736227,0.502092050209,4.82930890924,-3.20068827144
0.251466890193,-0.167224080268,0.335008375209,-0.25041736227,0.502092050209,4.82930890924,-4.52740270056,0.423594560482
-0.167224080268,0.335008375209,-0.25041736227,0.502092050209,4.82930890924,-4.52740270056,0.665557404326,-0.490512968119
0.335008375209,-0.25041736227,0.502092050209,4.82930890924,-4.52740270056,0.665557404326,0.661157024793,-1.73306534175
-0.25041736227,0.502092050209,4.82930890924,-4.52740270056,0.665557404326,0.661157024793,-0.903119868637,-5.50830804621
0.502092050209,4.82930890924,-4.52740270056,0.665557404326,0.661157024793,-0.903119868637,-0.248550124275,-4.20804889477
4.82930890924,-4.52740270056,0.665557404326,0.661157024793,-0.903119868637,-0.248550124275,-0.581395348837,-3.88684435252
-4.52740270056,0.665557404326,0.661157024793,-0.903119868637,-0.248550124275,-0.581395348837,-4.6783625731,-2.77369917073
0.665557404326,0.661157024793,-0.903119868637,-0.248550124275,-0.581395348837,-4.6783625731,1.05170902717,-9.6865443566
0.661157024793,-0.903119868637,-0.248550124275,-0.581395348837,-4.6783625731,1.05170902717,-0.260190806591,-2.33823094464
-0.903119868637,-0.248550124275,-0.581395348837,-4.6783625731,1.05170902717,-0.260190806591,-3.5652173913,-0.383031442425
-0.248550124275,-0.581395348837,-4.6783625731,1.05170902717,-0.260190806591,-3.5652173913,-5.8611361587,3.38719562537
-0.581395348837,-4.6783625731,1.05170902717,-0.260190806591,-3.5652173913,-5.8611361587,7.08812260536,-3.88662800135
-4.6783625731,1.05170902717,-0.260190806591,-3.5652173913,-5.8611361587,7.08812260536,-1.61001788909,-1.81149383319
1.05170902717,-0.260190806591,-3.5652173913,-5.8611361587,7.08812260536,-1.61001788909,-2.09090909091,2.9646004429
-0.260190806591,-3.5652173913,-5.8611361587,7.08812260536,-1.61001788909,-2.09090909091,-0.185701021356,2.33875953459
-3.5652173913,-5.8611361587,7.08812260536,-1.61001788909,-2.09090909091,-0.185701021356,0.46511627907,0.691825073701
-5.8611361587,7.08812260536,-1.61001788909,-2.09090909091,-0.185701021356,0.46511627907,2.68518518519,-2.54533803237
7.08812260536,-1.61001788909,-2.09090909091,-0.185701021356,0.46511627907,2.68518518519,-0.811541929666,-1.54878222666
-1.61001788909,-2.09090909091,-0.185701021356,0.46511627907,2.68518518519,-0.811541929666,-1.18181818182,-1.93667780292
-2.09090909091,-0.185701021356,0.46511627907,2.68518518519,-0.811541929666,-1.18181818182,-0.551977920883,-2.69802070755
-0.185701021356,0.46511627907,2.68518518519,-0.811541929666,-1.18181818182,-0.551977920883,0.185013876041,-5.06934637067
0.46511627907,2.68518518519,-0.811541929666,-1.18181818182,-0.551977920883,0.185013876041,-1.56971375808,-7.48408353581
2.68518518519,-0.811541929666,-1.18181818182,-0.551977920883,0.185013876041,-1.56971375808,-1.31332082552,-3.94404206253
-0.811541929666,-1.18181818182,-0.551977920883,0.185013876041,-1.56971375808,-1.31332082552,-2.18631178707,-3.04485898832
-1.18181818182,-0.551977920883,0.185013876041,-1.56971375808,-1.31332082552,-2.18631178707,-3.98445092323,3.44711450261
-0.551977920883,0.185013876041,-1.56971375808,-1.31332082552,-2.18631178707,-3.98445092323,2.22672064777,-0.345163875109
0.185013876041,-1.56971375808,-1.31332082552,-2.18631178707,-3.98445092323,2.22672064777,-1.28712871287,0.24613978806
-1.56971375808,-1.31332082552,-2.18631178707,-3.98445092323,2.22672064777,-1.28712871287,2.5075225677,-7.36648788475
-1.31332082552,-2.18631178707,-3.98445092323,2.22672064777,-1.28712871287,2.5075225677,-1.56555772994,-3.90219597759
-2.18631178707,-3.98445092323,2.22672064777,-1.28712871287,2.5075225677,-1.56555772994,-0.695825049702,-4.03452827779
-3.98445092323,2.22672064777,-1.28712871287,2.5075225677,-1.56555772994,-0.695825049702,-5.10510510511,1.48811336177
2.22672064777,-1.28712871287,2.5075225677,-1.56555772994,-0.695825049702,-5.10510510511,1.89873417722,2.6039321991
-1.28712871287,2.5075225677,-1.56555772994,-0.695825049702,-5.10510510511,1.89873417722,-0.828157349896,2.72573233407
2.5075225677,-1.56555772994,-0.695825049702,-5.10510510511,1.89873417722,-0.828157349896,0.417536534447,-3.89099119225
-1.56555772994,-0.695825049702,-5.10510510511,1.89873417722,-0.828157349896,0.417536534447,3.01455301455,-5.06372405513
